"groups_pas","ST07","ST08","ST09","ST10","ST12","ST13","ST14","ST15","ST16","ST17","ST18","ST18-2","soundspeed","synced_time"
0,NA,1585371.30591101,1585371.3522614,1585371.332131,NA,1585371.37142281,1585371.32419045,1585371.25751864,1585371.29367815,1585371.31750418,1585371.29003276,1585371.30308156,1457.68529190098,"2015-10-24 18:56:15.690903552"
0,NA,1585948.07838601,NA,1585948.09942108,NA,1585948.14528765,1585948.09697119,1585948.03031642,1585948.06675145,1585948.0902537,1585948.06281286,1585948.07596111,1457.68529190098,"2015-10-24 19:05:52.463701504"
0,NA,NA,NA,NA,NA,NA,NA,1586558.40214945,NA,NA,NA,NA,1457.68529190098,"2015-10-24 19:16:02.835534336"
0,NA,1587116.46399201,NA,1587116.49013175,NA,1587116.53081503,1587116.48261049,1587116.41596318,1587116.45228243,1587116.47591492,1587116.44863744,1587116.46160874,1457.68529190098,"2015-10-24 19:25:20.849348096"
0,NA,1587689.46242901,1587689.506663,1587689.4864648,NA,1587689.52688298,1587689.47997373,1587689.4133241,1587689.44953769,1587689.4732505,1587689.44577582,1587689.45909779,1457.68529190098,"2015-10-24 19:34:53.846708992"
0,NA,NA,NA,NA,NA,NA,NA,1588292.36778142,NA,NA,NA,NA,1457.68529190098,"2015-10-24 19:44:56.801166336"
0,1588955.35040339,1588955.22244401,1588955.26722576,1588955.24337682,NA,1588955.29295357,1588955.24089906,1588955.17423259,1588955.21048895,1588955.2343915,1588955.20675955,1588955.21996764,1457.68529190098,"2015-10-24 19:55:59.607617536"
0,NA,1589617.94911401,1589617.99386833,NA,NA,1589618.01857473,1589617.96751441,1589617.90088376,1589617.93712611,1589617.96098178,1589617.93357833,1589617.94668821,1457.68529190098,"2015-10-24 20:07:02.334268672"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.68529190098,"2015-10-24 20:13:24.433384960"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.68529190098,"2015-10-24 20:23:24.433384960"
0,NA,1590943.03126001,1590943.07616878,1590943.05643773,NA,1590943.09632686,1590943.049552,1590942.98309412,1590943.01920974,1590943.04306953,1590943.01552081,1590943.02880805,1457.68529190098,"2015-10-24 20:29:07.416479232"
0,NA,1591604.52725001,NA,NA,NA,NA,1591604.54569313,1591604.47916659,1591604.51537425,1591604.53918824,1591604.51175802,1591604.52496307,1457.68529190098,"2015-10-24 20:40:08.912551680"
0,NA,1592264.17957101,1592264.22411355,NA,NA,1592264.2462859,1592264.198075,1592264.13156963,1592264.16777803,1592264.19154846,1592264.16412387,1592264.17717525,1457.68529190098,"2015-10-24 20:51:08.564954624"
0,NA,1592920.02835301,1592920.07260721,1592920.04832034,NA,NA,1592920.04673938,1592919.98013785,1592920.0163633,1592920.04019572,1592920.01255047,1592920.02578702,1457.68529190098,"2015-10-24 21:02:04.413522944"
0,NA,1593568.94594901,NA,1593568.96919499,NA,NA,1593568.96425387,1593568.89772126,1593568.93399647,1593568.95770081,1593568.93038549,1593568.94342274,1457.68529190098,"2015-10-24 21:12:53.331106304"
0,NA,NA,NA,NA,NA,NA,NA,1594203.10825235,NA,NA,NA,NA,1457.68529190098,"2015-10-24 21:23:27.541637376"
0,NA,1594808.90808601,NA,1594808.93149758,NA,1594808.97466544,1594808.9264386,1594808.85986252,1594808.89619856,1594808.91993017,1594808.89257363,1594808.90553681,1457.68529190098,"2015-10-24 21:33:33.293247488"
0,NA,1595357.60061901,NA,1595357.62360359,NA,NA,1595357.61902859,1595357.55243293,1595357.58867333,1595357.61232044,1595357.58499562,1595357.59792757,1457.68529190098,"2015-10-24 21:42:41.985817856"
0,NA,1595911.47056801,1595911.51627272,1595911.49375043,NA,1595911.53728764,1595911.4889062,1595911.42251566,1595911.45883627,1595911.48249239,1595911.4549367,1595911.46795373,1457.68529190098,"2015-10-24 21:51:55.855900672"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.68529190098,"2015-10-24 22:03:24.433384960"
0,NA,1597061.65017201,1597061.6937511,1597061.67626585,NA,1597061.71061017,1597061.6684406,1597061.60196748,1597061.63815682,1597061.66196935,1597061.63454966,1597061.6475519,1457.68529190098,"2015-10-24 22:11:06.035352576"
0,NA,1597689.38291401,1597689.42807164,1597689.4045796,NA,1597689.44388593,1597689.40121427,1597689.33460751,1597689.37084198,1597689.3949572,1597689.36722578,1597689.38018798,1457.68529190098,"2015-10-24 22:21:33.767992576"
0,NA,NA,NA,NA,NA,NA,NA,1598282.05203672,NA,NA,NA,NA,1457.59651269363,"2015-10-24 22:31:26.485421824"
0,1598924.36498095,1598924.23463501,1598924.28386785,1598924.25683845,NA,1598924.30179769,1598924.25311096,1598924.18663408,1598924.22295054,1598924.24650435,1598924.2191065,1598924.23230196,1457.59651269363,"2015-10-24 22:42:08.620019200"
0,1599545.65774907,1599545.53038201,1599545.57422459,1599545.55072516,NA,1599545.60024896,1599545.54852473,1599545.4819831,1599545.51817295,1599545.54193897,1599545.51448721,1599545.52764096,1457.59651269363,"2015-10-24 22:52:29.915368192"
0,NA,1600125.18740901,1600125.23079796,1600125.20708091,NA,1600125.25583478,1600125.20564232,1600125.13913142,1600125.17528403,1600125.19912344,1600125.17162757,1600125.18465926,1457.59651269363,"2015-10-24 23:02:09.572516352"
0,NA,1600741.32344101,1600741.36784238,1600741.34602462,NA,1600741.39012626,1600741.34176739,1600741.27516705,1600741.31141574,1600741.33527647,1600741.30789132,1600741.32078943,1457.59651269363,"2015-10-24 23:12:25.708551936"
0,NA,1601310.00514701,1601310.04721671,1601310.03350352,NA,1601310.07151231,1601310.02362356,1601309.95709985,1601309.99326098,1601310.01711185,1601309.9896058,1601310.00268915,1457.59651269363,"2015-10-24 23:21:54.390484736"
0,NA,1601904.06574001,1601904.11006659,1601904.09249668,NA,1601904.13570533,1601904.08422883,1601904.0177065,1601904.05386443,1601904.07766767,1601904.05031821,1601904.06314231,1457.59651269363,"2015-10-24 23:31:48.451091456"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.59651269363,"2015-10-24 23:43:24.433384960"
0,1603176.65262016,1603176.52534601,1603176.57419337,1603176.55113052,NA,NA,1603176.54360764,1603176.47720072,1603176.51346672,1603176.53715754,1603176.50990954,1603176.52276727,1457.59651269363,"2015-10-24 23:53:00.910585600"
0,1603768.29872822,1603768.16907701,NA,1603768.18995053,NA,1603768.23644996,1603768.18766449,1603768.12094808,1603768.15732099,1603768.18106908,1603768.15355753,1603768.16657855,1457.59651269363,"2015-10-25 00:02:52.554333184"
0,NA,1604408.43181401,1604408.4755994,1604408.45272214,NA,1604408.49648235,1604408.45016628,1604408.38357683,1604408.41983514,1604408.44367205,1604408.41613393,1604408.42915584,1457.59651269363,"2015-10-25 00:13:32.816961792"
0,NA,1605025.84872501,1605025.89879954,1605025.87445029,NA,1605025.91293894,1605025.86716422,1605025.80059089,1605025.83693844,1605025.86069597,1605025.83326981,1605025.84633425,1457.59651269363,"2015-10-25 00:23:50.233975808"
0,NA,1605597.43258401,1605597.48307011,1605597.45079662,NA,1605597.49914496,1605597.45105648,1605597.38447462,1605597.42062124,1605597.44436481,1605597.41702774,1605597.43018238,1457.59651269363,"2015-10-25 00:33:21.817859584"
0,NA,1606197.75377401,1606197.79859359,1606197.77401909,NA,1606197.82146662,1606197.77212523,1606197.70557612,1606197.74178883,1606197.76567822,1606197.73812947,1606197.75113864,1457.59651269363,"2015-10-25 00:43:22.138961152"
0,NA,1606854.59534001,1606854.63965793,NA,NA,1606854.66264616,1606854.61346687,1606854.54702648,1606854.58324923,1606854.60710301,1606854.57973426,1606854.59260718,1457.59651269363,"2015-10-25 00:54:18.980411392"
0,NA,1607505.22000801,1607505.26354896,NA,NA,1607505.2829964,1607505.2381437,1607505.1715808,1607505.20784249,1607505.23157045,1607505.20413661,1607505.21722804,1457.59651269363,"2015-10-25 01:05:09.604965888"
0,1608143.78121551,1608143.65057501,1608143.69438499,1608143.67884697,NA,1608143.7148783,1608143.66878498,1608143.60234101,1608143.6384955,1608143.66231507,1608143.63493121,1608143.64807113,1457.59651269363,"2015-10-25 01:15:48.035726080"
0,1608757.98001172,1608757.85013801,1608757.89290648,1608757.87051171,NA,1608757.91802069,1608757.86845224,1608757.80190797,1608757.83816703,1608757.862013,1608757.83450871,1608757.84760671,1457.50398062939,"2015-10-25 01:26:02.235292928"
0,NA,1609323.35719701,1609323.4017,1609323.37862675,NA,1609323.42109208,1609323.37547649,1609323.30899454,1609323.34517962,1609323.36902056,1609323.34145678,1609323.3546159,1457.50398062939,"2015-10-25 01:35:27.742379520"
0,NA,1609911.23759001,1609911.28077889,1609911.25728808,NA,1609911.30665284,1609911.25501444,1609911.18850491,1609911.22471305,1609911.24861735,1609911.22105118,1609911.23424197,1457.50398062939,"2015-10-25 01:45:15.621889792"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.50398062939,"2015-10-25 01:53:24.433384960"
0,NA,1611146.68760001,1611146.73226141,1611146.70893779,NA,1611146.75824561,1611146.70589548,1611146.63952144,1611146.67570562,1611146.69955153,1611146.67209889,1611146.68526651,1457.50398062939,"2015-10-25 02:05:51.072906496"
0,NA,1611808.63268301,1611808.68324197,1611808.65196274,NA,1611808.69948595,1611808.65122632,1611808.58448499,1611808.62085777,1611808.64456121,1611808.61722463,1611808.63024251,1457.50398062939,"2015-10-25 02:16:53.017870080"
0,NA,1612469.20888801,1612469.2562731,1612469.22740362,NA,NA,1612469.22718694,1612469.16057295,1612469.19693829,1612469.22070126,1612469.1931745,1612469.20634336,1457.50398062939,"2015-10-25 02:27:53.593957888"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.50398062939,"2015-10-25 02:33:24.433384960"
0,NA,1613127.39343301,1613127.43819099,1613127.41437047,NA,1613127.4631047,1613127.4117982,1613127.34529966,1613127.38157035,1613127.40529594,1613127.37806198,1613127.39099189,1457.50398062939,"2015-10-25 02:38:51.778684672"
0,NA,1613780.30156301,1613780.34560125,1613780.33029737,NA,1613780.37019111,1613780.31992476,1613780.25341604,1613780.28971537,1613780.31361101,1613780.28603542,1613780.29913545,1457.50398062939,"2015-10-25 02:49:44.686801152"
0,NA,1614423.42095301,1614423.46986882,1614423.44263446,NA,1614423.48444442,1614423.43926406,1614423.37279654,1614423.40896999,1614423.43294962,1614423.40536489,1614423.41844724,1457.50398062939,"2015-10-25 03:00:27.806181632"
0,NA,1615046.27207501,1615046.31687494,1615046.29700105,NA,1615046.34195029,1615046.29044284,1615046.22391853,1615046.26015769,1615046.28394949,1615046.2565153,1615046.26949331,1457.50398062939,"2015-10-25 03:10:50.657303552"
0,NA,1615629.48694401,1615629.53132573,1615629.50811473,NA,1615629.55773786,1615629.50518175,1615629.43870724,1615629.47499321,1615629.49885362,1615629.47149376,1615629.48448545,1457.50398062939,"2015-10-25 03:20:33.872092160"
0,NA,1616252.47496401,1616252.51872711,1616252.49877913,NA,1616252.54333963,1616252.49335844,1616252.42672615,1616252.46297929,1616252.48685047,1616252.45934381,1616252.47242757,1457.50398062939,"2015-10-25 03:30:56.860111104"
0,NA,1616835.81193101,1616835.85657312,1616835.83229163,NA,1616835.87952311,1616835.83009426,1616835.76371279,1616835.79991215,1616835.82375158,1616835.79612258,1616835.80931483,1457.50398062939,"2015-10-25 03:40:40.197097728"
0,1617459.4840747,1617459.35564101,1617459.40055461,1617459.37534884,NA,1617459.42491,1617459.3736579,1617459.30722249,1617459.34348553,1617459.36713628,1617459.33976462,1617459.35284283,1457.50398062939,"2015-10-25 03:51:03.740607488"
0,NA,1618043.02440301,1618043.06858873,NA,NA,1618043.0879845,1618043.04258765,1618042.97610399,1618043.01221168,1618043.03623031,1618043.0086382,1618043.02182001,1457.50398062939,"2015-10-25 04:00:47.409488896"
0,NA,1618667.45019901,1618667.49413821,1618667.47340514,NA,1618667.5192477,1618667.46833129,1618667.40189837,1618667.43806727,1618667.46189479,1618667.43446863,1618667.4475315,1457.50398062939,"2015-10-25 04:11:11.835283456"
0,NA,1619253.53622201,1619253.58528493,1619253.55788621,NA,1619253.59695629,1619253.55450822,1619253.48793906,1619253.52424238,1619253.54803318,1619253.52050463,1619253.5336695,1457.50398062939,"2015-10-25 04:20:57.921324032"
0,1619882.37947197,1619882.25194701,1619882.29487858,NA,NA,1619882.31290153,1619882.27015926,1619882.20366204,1619882.23990666,1619882.26369953,1619882.23616644,1619882.24931407,1457.50398062939,"2015-10-25 04:31:26.637047040"
0,NA,1620476.95032901,NA,1620476.97456849,NA,1620477.01127539,1620476.96864913,1620476.90215693,1620476.93839781,1620476.96214168,1620476.93476657,1620476.9477154,1457.50398062939,"2015-10-25 04:41:21.335542016"
0,NA,1621122.88347301,1621122.92357752,1621122.91207243,NA,1621122.94665027,1621122.90162613,1621122.83529035,1621122.87159392,1621122.89531556,1621122.86775724,1621122.88088291,1457.50398062939,"2015-10-25 04:52:07.268675328"
0,1621751.68786782,1621751.55660001,1621751.60117217,1621751.5826718,NA,1621751.62699632,1621751.57487798,1621751.50841329,1621751.54465851,1621751.56838389,1621751.54102006,1621751.55413583,1457.50398062939,"2015-10-25 05:02:35.941798400"
0,NA,1622345.52669401,1622345.57133121,NA,NA,1622345.59338964,1622345.54488359,1622345.47842138,1622345.51456599,1622345.53844218,1622345.51093129,1622345.52415433,1457.50398062939,"2015-10-25 05:12:29.911806464"
0,NA,1622990.15375901,NA,NA,NA,NA,1622990.17208824,1622990.10547617,1622990.14179047,1622990.16564634,1622990.13804108,1622990.15124863,1457.50398062939,"2015-10-25 05:23:14.538861056"
0,NA,1623616.54162301,1623616.60062407,1623616.59390697,NA,NA,1623616.55988963,1623616.4932388,1623616.52960449,1623616.5534662,1623616.52584029,1623616.53914236,1457.41509825303,"2015-10-25 05:33:40.926623744"
0,NA,1624206.20708701,1624206.2516408,1624206.22844718,NA,1624206.27801945,1624206.22538855,1624206.15891823,1624206.1951036,1624206.21892253,1624206.19131875,1624206.20443084,1457.41509825303,"2015-10-25 05:43:30.592303104"
0,NA,1624842.38549101,1624842.42956145,1624842.40936081,NA,1624842.45276109,1624842.403677,1624842.33711569,1624842.37350823,1624842.3972188,1624842.3697615,1624842.38296123,1457.41509825303,"2015-10-25 05:54:06.770500608"
0,NA,1625451.32724001,1625451.37057479,1625451.34718222,NA,1625451.39874486,1625451.34535711,1625451.2788709,1625451.31519559,1625451.33883609,1625451.31143388,1625451.32463274,1457.41509825303,"2015-10-25 06:04:15.712256000"
0,NA,1626006.03897501,1626006.08316365,NA,NA,NA,1626006.05721367,1626005.99053853,1626006.02684143,1626006.05058939,1626006.02316391,1626006.03628743,1457.41509825303,"2015-10-25 06:13:30.423923456"
0,NA,1626571.86212901,1626571.90494797,1626571.88182491,NA,1626571.93097083,1626571.8799295,1626571.81351958,1626571.84974965,1626571.87358978,1626571.84601815,1626571.85916036,1457.41509825303,"2015-10-25 06:22:56.246904576"
0,NA,1627160.19061401,1627160.23551128,1627160.21037972,NA,1627160.26621707,1627160.20895698,1627160.14242138,1627160.17867664,1627160.2024773,1627160.17511504,1627160.188066,1457.41509825303,"2015-10-25 06:32:44.575806464"
0,NA,NA,NA,NA,NA,NA,NA,1627794.05105751,NA,NA,NA,NA,1457.41509825303,"2015-10-25 06:43:18.484442624"
0,1628399.11028166,1628398.97937101,1628399.02417488,1628399.00218602,NA,1628399.04591616,1628398.9975622,1628398.93098097,1628398.96740258,1628398.99123411,1628398.96372609,1628398.97686136,1457.41509825303,"2015-10-25 06:53:23.364366080"
0,NA,NA,NA,NA,NA,NA,NA,1628945.17929128,NA,NA,1628945.21178774,NA,1457.41509825303,"2015-10-25 07:02:29.612676352"
0,1629494.9310865,1629494.80366301,1629494.84814552,1629494.82380668,NA,1629494.87341556,1629494.82197112,1629494.7554455,1629494.791684,1629494.81545181,1629494.78799527,1629494.80109165,1457.41509825303,"2015-10-25 07:11:39.188830464"
0,NA,1630050.93557501,1630050.98058174,1630050.96052412,NA,1630051.00044046,1630050.95389748,1630050.88738861,1630050.92379786,1630050.94757246,1630050.92000009,1630050.93312382,1457.41509825303,"2015-10-25 07:20:55.320773632"
0,NA,1630619.74838001,1630619.79265496,1630619.77199806,NA,NA,1630619.76654831,1630619.70001964,1630619.73634179,1630619.76010377,1630619.73270216,1630619.74575055,1457.41509825303,"2015-10-25 07:30:24.133404672"
0,NA,1631214.12726701,1631214.17119734,1631214.15208305,NA,1631214.19030225,1631214.14554313,1631214.07891943,1631214.11523896,1631214.13895238,1631214.11160014,1631214.12466222,1457.41509825303,"2015-10-25 07:40:18.512304384"
0,NA,1631859.74631601,1631859.79017121,1631859.76588921,NA,1631859.81898577,1631859.764626,1631859.69815772,1631859.73433972,1631859.75813362,1631859.73068733,1631859.74384039,1457.41509825303,"2015-10-25 07:51:04.131542784"
0,NA,1632487.61115601,1632487.65629162,1632487.63169688,NA,1632487.68095431,1632487.62949468,1632487.56279472,1632487.5991208,1632487.62291839,1632487.59555352,1632487.60850958,1457.41509825303,"2015-10-25 08:01:31.996179712"
0,NA,1633079.82087801,1633079.8643115,1633079.84030566,NA,NA,1633079.83913707,1633079.77253219,1633079.80886376,1633079.83261636,1633079.80518361,1633079.81825881,1457.41509825303,"2015-10-25 08:11:24.205917184"
0,NA,1633720.54640801,1633720.59026336,1633720.56576668,NA,1633720.61521294,1633720.56472616,1633720.49805303,1633720.53446968,1633720.55820863,1633720.53074611,1633720.54381607,1457.41509825303,"2015-10-25 08:22:04.931438080"
0,1634338.8487974,1634338.71870601,1634338.7612368,1634338.73878338,NA,1634338.78674572,1634338.73710452,1634338.67045313,1634338.70675665,1634338.73051468,1634338.70296407,1634338.71623854,1457.41509825303,"2015-10-25 08:32:23.103838208"
0,NA,NA,NA,NA,NA,NA,NA,1634912.24040257,NA,NA,1634912.27298654,NA,1457.41509825303,"2015-10-25 08:41:56.673787648"
0,1635516.4091088,1635516.28076201,1635516.32542361,1635516.30007855,NA,1635516.34921554,1635516.29903808,1635516.23244121,1635516.26878859,1635516.29256685,1635516.26502833,1635516.27822546,1457.41509825303,"2015-10-25 08:52:00.665826304"
0,NA,NA,NA,NA,NA,NA,NA,1636061.13777386,NA,NA,NA,NA,1457.41509825303,"2015-10-25 09:01:05.571158784"
0,1636607.9935885,1636607.86622401,1636607.91054217,1636607.88594538,NA,1636607.93343184,1636607.88443827,1636607.81797694,1636607.85425646,1636607.87797812,1636607.85055126,1636607.86369196,1457.41509825303,"2015-10-25 09:10:12.251362048"
0,1637158.15194872,1637158.02493401,1637158.06879199,1637158.04643004,NA,1637158.09282132,1637158.04299331,1637157.97642089,1637158.01279768,1637158.03663449,1637158.00904335,1637158.02219948,1457.41509825303,"2015-10-25 09:19:22.409805824"
0,1637716.04336829,1637715.91641701,1637715.96035974,1637715.93542634,NA,1637715.98859883,1637715.93458021,1637715.86793535,1637715.90447275,1637715.92821476,1637715.90061211,1637715.91368099,1457.41509825303,"2015-10-25 09:28:40.301320448"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.41509825303,"2015-10-25 09:43:24.433384960"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.41509825303,"2015-10-25 09:53:24.433384960"
0,1639549.78480362,1639549.65525101,1639549.69952658,1639549.67230708,NA,1639549.71736659,1639549.67356551,1639549.6068852,1639549.64327792,1639549.66720412,1639549.63938218,1639549.65269529,1457.41509825303,"2015-10-25 09:59:14.040270080"
0,NA,1640205.64943101,1640205.69461649,1640205.67339454,NA,1640205.71626859,1640205.66752276,1640205.60104907,1640205.63745694,1640205.66114627,1640205.63369566,1640205.64683225,1457.41509825303,"2015-10-25 10:10:10.034434048"
0,NA,NA,NA,NA,NA,NA,NA,1640854.40913325,NA,NA,NA,NA,1457.41509825303,"2015-10-25 10:20:58.842518272"
0,NA,1641488.66176401,1641488.70755247,1641488.6818972,NA,1641488.72796323,1641488.68006467,1641488.61336313,1641488.64993333,1641488.67359176,1641488.64608075,1641488.65944094,1457.41509825303,"2015-10-25 10:31:33.046748160"
0,NA,1642093.91757301,1642093.9558916,1642093.9394582,NA,1642093.98325073,1642093.93582378,1642093.86928033,1642093.90559685,1642093.92939082,1642093.90179647,1642093.9149561,1457.41509825303,"2015-10-25 10:41:38.302665216"
0,NA,1642641.13993101,1642641.18664469,1642641.15947424,NA,1642641.20622066,1642641.15834203,1642641.0916742,1642641.12800075,1642641.151813,1642641.12423125,1642641.13751226,1457.41509825303,"2015-10-25 10:50:45.525059072"
0,NA,1643192.14562701,1643192.19305956,1643192.16544807,NA,1643192.20638765,1643192.16387767,1643192.09730486,1643192.13382321,1643192.15744907,1643192.13010582,1643192.14320979,1457.41509825303,"2015-10-25 10:59:56.530689792"
0,NA,1643751.12569201,1643751.16678426,1643751.14313154,NA,1643751.18873684,1643751.14384121,1643751.07729994,1643751.11367666,1643751.13750292,1643751.10995308,1643751.12308612,1457.41509825303,"2015-10-25 11:09:15.510684928"
0,1644325.65324491,1644325.52520501,1644325.57294504,1644325.54214037,NA,NA,1644325.54346851,1644325.47703707,1644325.51350004,1644325.53710559,1644325.50945624,1644325.52272029,1457.41509825303,"2015-10-25 11:18:49.910422016"
0,NA,1644931.24600701,NA,1644931.26539497,NA,1644931.32194046,1644931.26421742,1644931.19764611,1644931.23405312,1644931.25779286,1644931.23016321,1644931.24354732,1457.59651269363,"2015-10-25 11:28:55.631031040"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.59651269363,"2015-10-25 11:43:24.433384960"
0,NA,1646598.96155401,NA,1646598.98384886,NA,1646599.02214289,1646598.97970542,1646598.91318834,1646598.94961043,1646598.97346328,1646598.94574987,1646598.9590044,1457.59651269363,"2015-10-25 11:56:43.346573312"
0,NA,1647185.41097001,1647185.46678503,1647185.42742188,NA,1647185.47734399,1647185.4293719,1647185.36282259,1647185.39917685,1647185.42299007,1647185.39526081,1647185.40866855,1457.59651269363,"2015-10-25 12:06:29.796207616"
0,1647815.37545414,1647815.24727801,1647815.29372375,1647815.26590419,NA,NA,1647815.26559639,1647815.19912588,1647815.23541634,1647815.2592272,1647815.23158545,1647815.24502192,1457.59651269363,"2015-10-25 12:16:59.632510976"
0,1648412.26076041,1648412.13372401,1648412.17946676,1648412.15095865,NA,1648412.19997732,1648412.15163499,1648412.08518378,1648412.12156062,1648412.14531589,1648412.11763073,1648412.13100048,1457.50398062939,"2015-10-25 12:26:56.518568704"
0,1649062.48979287,1649062.36249801,1649062.40256097,1649062.37951003,NA,1649062.42803871,1649062.38081676,1649062.31434451,1649062.35086457,1649062.37438824,1649062.34683162,1649062.36019002,1457.50398062939,"2015-10-25 12:37:46.747729408"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.50398062939,"2015-10-25 12:43:24.433384960"
0,NA,NA,NA,NA,NA,NA,NA,1649700.18141323,NA,NA,NA,NA,1457.50398062939,"2015-10-25 12:48:24.614798336"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.50398062939,"2015-10-25 13:03:24.433384960"
0,NA,NA,NA,NA,NA,NA,NA,1651450.25237103,NA,NA,NA,NA,1457.50398062939,"2015-10-25 13:17:34.685755904"
0,1652062.55633792,1652062.48997101,NA,1652062.50920328,NA,1652062.55669709,1652062.50827267,1652062.44177103,1652062.47815016,1652062.50176798,1652062.47410856,1652062.4871232,1457.59651269363,"2015-10-25 13:27:46.875155968"
0,1652623.86359337,1652623.73549901,1652623.78071488,1652623.75826062,NA,1652623.79618765,1652623.75378581,1652623.68732943,1652623.72365608,1652623.74746795,1652623.71961834,1652623.73288248,1457.59651269363,"2015-10-25 13:37:08.120714496"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.59651269363,"2015-10-25 13:43:24.433384960"
0,NA,1653817.83758601,1653817.88177761,1653817.85486434,NA,1653817.90401421,1653817.8560563,1653817.7895402,1653817.82573801,1653817.84953421,1653817.82190305,1653817.8350596,1457.59651269363,"2015-10-25 13:57:02.222925312"
0,1654385.28334357,1654385.15611501,1654385.20239334,1654385.17325226,NA,1654385.22033936,1654385.17463804,1654385.10809567,1654385.1443141,1654385.16839503,1654385.14041554,1654385.1537273,1457.59651269363,"2015-10-25 14:06:29.541480704"
0,NA,1654976.41785301,1654976.46553516,1654976.4427692,NA,1654976.48281104,1654976.43619951,1654976.36984844,1654976.40617884,1654976.42981025,1654976.40214972,1654976.41549569,1457.59651269363,"2015-10-25 14:16:20.803233536"
0,NA,1655615.32221201,1655615.36684035,1655615.3447482,NA,1655615.38678352,1655615.34042546,1655615.27379989,1655615.31012589,1655615.33393746,1655615.30642842,1655615.31967938,1457.59651269363,"2015-10-25 14:26:59.707184896"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.59651269363,"2015-10-25 14:33:24.433384960"
0,NA,NA,NA,NA,NA,NA,NA,1656797.28391364,NA,NA,1656797.3164037,NA,1457.59651269363,"2015-10-25 14:46:41.717298688"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.59651269363,"2015-10-25 14:53:24.433384960"
0,NA,1658024.58114101,1658024.62679418,1658024.60371737,NA,1658024.64716628,1658024.59940993,1658024.53306687,1658024.56943873,1658024.59298563,1658024.5653625,1658024.57887208,1457.59651269363,"2015-10-25 15:07:08.966451968"
0,NA,1658635.37476001,1658635.42002364,NA,NA,1658635.43980598,1658635.39304643,1658635.32669142,1658635.36298527,1658635.38665337,1658635.3590862,1658635.37231376,1457.59651269363,"2015-10-25 15:17:19.760076288"
0,NA,1659193.84723301,1659193.8935552,1659193.86710103,NA,1659193.91257367,1659193.86571987,1659193.7990958,1659193.83555003,1659193.85921508,1659193.83153965,1659193.84490861,1457.77402060653,"2015-10-25 15:26:38.232480768"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.77402060653,"2015-10-25 15:33:24.433384960"
0,NA,1660372.54227201,1660372.58577732,1660372.56537715,NA,1660372.60622444,1660372.56052476,1660372.49406575,1660372.53035962,1660372.55402821,1660372.52636549,1660372.53990745,1457.77402060653,"2015-10-25 15:46:16.927450624"
0,NA,1660918.79274501,1660918.8387593,NA,NA,1660918.85692512,1660918.81096269,1660918.7444761,1660918.78078584,1660918.8045677,1660918.77691184,1660918.79020915,1457.77402060653,"2015-10-25 15:55:23.177861120"
0,NA,1661467.88917201,1661467.9345386,1661467.91269643,NA,1661467.95274836,1661467.90663893,1661467.84023855,1661467.8766506,1661467.90034225,1661467.87281257,1661467.88596412,1457.77402060653,"2015-10-25 16:04:32.273623552"
0,NA,1662022.78590401,1662022.83090555,1662022.80722423,NA,1662022.85241372,1662022.80428981,1662022.73770314,1662022.77409149,1662022.79778405,1662022.77022116,1662022.78352058,1457.77402060653,"2015-10-25 16:13:47.171088128"
0,NA,1662588.86575301,NA,1662588.88782556,NA,1662588.93147396,1662588.88409694,1662588.81757915,1662588.85389277,1662588.87757063,1662588.85005281,1662588.86339098,1457.77402060653,"2015-10-25 16:23:13.250964224"
0,NA,1663177.40823601,1663177.45310851,1663177.42887295,NA,1663177.47482097,1663177.42661664,1663177.36027795,1663177.39661488,1663177.42014489,1663177.39252767,1663177.40579155,1457.68529190098,"2015-10-25 16:33:01.793662976"
0,NA,1663811.16397901,1663811.20940062,1663811.1823095,NA,1663811.22933559,1663811.1822545,1663811.11601624,1663811.15207064,1663811.17578659,1663811.14818597,1663811.16144767,1457.68529190098,"2015-10-25 16:43:35.549401344"
